2020-03-26,50.740002
2020-03-25,48.740002
2020-03-24,48.009998
2020-03-23,46.490002
2020-03-20,46.700001
2020-03-19,47.970001
2020-03-18,47.799999
2020-03-17,47.709999
2020-03-16,47.57
2020-03-13,47.990002
2020-03-12,43.400002
2020-03-11,47.48
2020-03-10,48.91
2020-03-09,47.57
